﻿店舗名,特売,部門コード,部門名,仕入先コード,仕入先名,メーカーコード,メーカー名,大分類コード,大分類名,中分類コード,中分類名,商品コード,商品名,税率,規格容量,売上金額順位,平均原価,平均売価,売上数量,売上金額,粗利金額,粗利率,部門比率,分類内比率,全体比率
"","","09","耐久消費財","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0020","オムロンヘルスケア","4975479425707","オムロン　電子体温計　けんおんくん　ＭＣ－６８１","10","1ﾀﾞｲ","532","1,550.00","2,080","1","2,080","530","25.48","63.13","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0060","武田薬品","4987123145404","アリナミンＥＸプラス　６０錠","10","","533","1,526.00","2,077","1","2,077","551","26.53","0.15","",""
"","","90","湧永製品","0990","しみず倉庫","","","0012","帳票グループ","0002","売上　シミズ推奨品","4968250870117","プレビジョン　バイタルウレア　１２０粒","8","120","534","1,795.00","2,064","1","2,064","269","13.03","0.17","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0070","ニチバン","4987167035457","ケアリーヴ　Ｍ２０枚","10","20ﾏｲ","535","195.00","343","6","2,057","887","43.12","0.12","",""
"","","04","化粧品","0313","資生堂ジャパン","","","","","","","4909978102586","ANF　ABﾊﾟｸﾄ２","10","","536","2,040.00","2,050","1","2,050","10","0.49","0.22","0.06","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0010","カテゴリー","0046","殺虫剤､防虫剤､忌避剤","4901080255013","スーパーアリの巣コロリ","10","2ｺ","537","379.75","511","4","2,045","526","25.72","0.12","",""
"","","04","化粧品","0312","ジョヴィＪＯＶＹ","","","0009","メーカー","0004","雑貨","4903335695254","ナチュリエ　スキンコンディショナー　５００ｍｌ","10","","538","442.00","680","3","2,040","714","35.00","0.22","",""
"","","02","日用雑貨","0990","しみず倉庫","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4901080701015","新ポリグリップＳ　４０ｇ","10","40G","539","406.00","675","3","2,025","807","39.85","0.11","",""
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4909978973032","アネッサ　ＰＵＶＳＢＢファンデーション A １　 25","10","25ML","540","1,360.00","2,000","1","2,000","640","32.00","1.75","0.06","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4903301303572","ﾊﾞﾌｧﾘﾝﾌﾟﾚﾐｱﾑ　DX","10","","541","680.00","1,000","2","2,000","640","32.00","0.14","0.06","54.13"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872501410","資生堂ＡＲヘアリファイナ－１２０ＭＬ","10","","542","1,750.00","2,000","1","2,000","250","12.50","1.75","0.06","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0161","リブドゥコーポレーション","4904585029172","リフレ　安心パッド（ライト） ２４枚","10","","543","456.67","666","3","1,998","628","31.43","0.11","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4987115543485","ｺﾊﾞｴｺﾅ-ｽﾞｷｯﾁﾝ用ｽﾌﾟﾚ-","10","","544","350.00","498","4","1,992","592","29.72","0.11","0.06","54.13"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0009","メーカー","0001","医薬品","4975175012317","大洋　スキネ－ド　８０ｍｌ","10","","545","134.00","498","4","1,992","1,456","73.09","0.14","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0056","大正製薬","4987306047396","パブロンＳゴールドＷ　６０錠","10","","546","1,265.00","1,980","1","1,980","715","36.11","0.14","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987306042261","パブロンＳａ＜錠＞　１３５錠","10","135ｼﾞｮ","547","1,000.00","1,980","1","1,980","980","49.49","0.14","0.06","54.13"
"","","02","日用雑貨","0420","トゥディック","","","","","","","4904651124343","ｻﾛﾝﾄﾞﾌﾟﾛ泡のﾍｱｶﾗ-ｴｸｽﾄﾗﾘｯﾁ5","10","","548","715.00","990","2","1,980","550","27.78","0.11","0.06","54.13"
"","⚫","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4901301392398","ﾛﾘｴ肌きれいｶﾞ-ﾄﾞ夜用羽つき","10","","549","195.00","198","10","1,980","30","1.52","0.11","0.06","54.13"
"","","02","日用雑貨","0420","トゥディック","","","","","","","4891228303907","スーパー２プラスＸカエバ","10","9ｺｲﾘ","550","1,475.00","1,980","1","1,980","505","25.51","0.11","0.06","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4901080017314","ｱ-ｽ虫よけﾈｯﾄEX玄関用１６０日用","10","","551","490.00","658","3","1,974","504","25.53","0.11","0.06","54.13"
"","","02","日用雑貨","0505","中北薬品","","","0009","メーカー","0004","雑貨","4984194123805","メニコン　Ｏ２ケアアミノソラ　１２０ｍｌ","10","","552","700.00","985","2","1,970","570","28.93","0.11","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4944661145419","ラクペタンエキ１００ｍｌ","10","100ML","553","195.00","492","4","1,968","1,188","60.37","0.14","0.06","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0096","ロート製薬","4987241102686","ﾛｰﾄ 　パンシロンＧ 48 包","10","48ﾎｳ","554","770.00","984","2","1,967","427","21.71","0.14","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987306054790","新ビオフェルミン S ５４０錠","10","","555","2,142.00","1,961","1","1,961","-181","-9.23","0.14","0.06","54.13"
"","","03","ＯＴＣ医薬品類","0505","中北薬品","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4969889005000","ズバリ　１６包","10","16H","556","611.00","980","2","1,960","738","37.65","0.14","",""
"","","02","日用雑貨","0420","トゥディック","","","","","","","4904510669596","天然ゴム手袋極薄M粉無","10","","557","850.00","980","2","1,960","260","13.27","0.11","0.06","54.13"
"","⚫","02","日用雑貨","0408","大協紙商事","","","0904","ブランド（雑貨メーカー）","0029","日本製紙クレシア株式会社","4901750802646","アクティ　Ｗで消臭パンツ　うす型タイプ　М－Ｌ　１","10","","558","963.00","980","2","1,960","34","1.73","0.11","",""
"","","04","化粧品","0420","トゥディック","","","","","","","4901331000607","ＫＡＩＲＡＺＯＲ　ＡＸＩＡ　ホルダ","10","","559","650.00","980","2","1,960","660","33.67","0.21","0.06","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0010","カテゴリー","0046","殺虫剤､防虫剤､忌避剤","4901080236012","シロアリアース　４５０ｍｌ","10","","560","650.00","980","2","1,960","660","33.67","0.11","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0001","ブランド　アース製薬","4901080109217","アースノーマット６０日セット　蚊とり黒ブタ","10","","561","773.00","980","2","1,960","414","21.12","0.11","",""
"","","01","食品","0312","ジョヴィＪＯＶＹ","","","","","","","4534551013319","ﾏ-ﾋﾞ-低ｶﾛﾘ-ﾌﾞﾙ-ﾍﾞﾘ-ｼﾞｬﾑST","8","","562","735.00","980","2","1,960","490","25.00","0.36","0.06","54.13"
"","","03","ＯＴＣ医薬品類","0505","中北薬品","","","0901","ブランド（医薬品メーカー）","0013","ブランド　大塚製薬","4987035085614","オロナインＨ軟膏　３０ｇ","10","","563","267.00","390","5","1,951","616","31.57","0.14","",""
"","","01","食品","0312","ジョヴィＪＯＶＹ","","","","","","","4903361440927","こどもDHAドロップグミ90粒","8","","564","702.00","975","2","1,950","546","28.00","0.36","0.06","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0009","メーカー","0004","雑貨","4902522669399","ピップエレキバンサポーターひざＬ","10","","565","1,263.00","1,945","1","1,945","682","35.06","0.11","",""
"","","02","日用雑貨","0420","トゥディック","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4903301216803","システマハグキプラスハミガキ　９０ｇ","10","","566","452.00","648","3","1,944","588","30.25","0.11","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4901301348029","めぐりｽﾞﾑ蒸気でﾎｯﾄｱｲﾏｽｸ無香料","10","","567","700.00","972","2","1,944","544","27.98","0.11","0.06","54.13"
"","","05","家庭用品","0312","ジョヴィＪＯＶＹ","","","","","","","4901301323439","ディ－プクリ－ン撰濃密クリ－ム","10","","568","826.00","972","2","1,944","292","15.02","8.45","0.06","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0022","花王","4901301760210","花王クイックルワイパー　ウエットシート２０枚","10","20ﾏｲ","569","423.00","486","4","1,943","251","12.92","0.11","",""
"","","02","日用雑貨","0420","トゥディック","","","","","","","4973512263637","ﾊﾝﾄﾞﾗﾎﾞ薬用泡ﾊﾝﾄﾞｿ-ﾌﾟ","10","","570","178.00","277","7","1,937","691","35.67","0.11","0.06","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4973452191106","せんねん灸　伊吹　８０点","10","","571","811.00","967","2","1,934","312","16.13","0.11","0.06","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4987241146352","ﾒﾝｿﾚ-ﾀﾑﾒﾃﾞｲｸｲｯｸＨ","10","","572","840.00","966","2","1,931","251","13.00","0.14","0.06","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4987115105607","蚊がいなくなるSP２００日ﾛ-ｽﾞの香","10","","573","690.00","966","2","1,931","551","28.53","0.11","0.06","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0033","小林製薬","4987072025895","糸ようじ　６０本","10","60ﾎﾝ","574","469.00","642","3","1,925","518","26.91","0.11","",""
"","","02","日用雑貨","0420","トゥディック","","","0010","カテゴリー","0042","掃除用品","4995860400861","ＮＥＷキッチンハンズ　２個","10","","575","310.00","382","5","1,912","362","18.93","0.11","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4987188171172","ﾗ･ｻﾛﾝﾊﾟｽ","10","","576","735.00","956","2","1,911","441","23.08","0.14","0.06","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0096","ロート製薬","4987241116157","ロートゴールド４０","10","","577","491.00","637","3","1,910","437","22.88","0.14","",""
"","⚫","02","日用雑貨","0408","大協紙商事","","","","","","","4901750404659","クリネックスティシュー","10","180ｸﾐX5ﾊｺ","578","295.00","318","6","1,908","138","7.23","0.11","0.06","54.13"
"","","02","日用雑貨","0505","中北薬品","","","","","","","4901080192615","天然ハーブの虫よけ　パール２６０日","10","","579","456.67","635","3","1,906","536","28.12","0.11","0.06","54.13"
"","","02","日用雑貨","0420","トゥディック","","","0010","カテゴリー","0046","殺虫剤､防虫剤､忌避剤","4901070302499","ネオパラエース　引き出し・衣装ケース用 ４００ｇ","10","","580","375.00","476","4","1,904","404","21.22","0.11","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4987306001046","アイリスＣＬ－□ネオ","10","","581","400.00","950","2","1,900","1,100","57.89","0.14","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0010","カテゴリー","0005","皮膚用薬","4987167051334","スピール膏　ワンタッチＥＸ　足裏用Ｌ","10","","582","475.00","950","2","1,900","950","50.00","0.14","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0010","カテゴリー","0005","皮膚用薬","4987167028978","ニチバン　スピール膏　ＳＰＦ　３枚","10","3ﾏｲ","583","475.00","950","2","1,900","950","50.00","0.14","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4987072061268","ﾊﾅﾉｱ　ｼｬﾜ-ﾀｲﾌﾟ","10","","584","693.00","950","2","1,900","514","27.05","0.11","0.06","54.13"
"","","02","日用雑貨","0420","トゥディック","","","0904","ブランド（雑貨メーカー）","0105","ユニチャーム","4903111077014","ライフリーさらさらからだふき　３０枚","10","","585","273.00","380","5","1,900","535","28.16","0.11","",""
"","","02","日用雑貨","0420","トゥディック","","","0904","ブランド（雑貨メーカー）","0013","ブランド　エステー","4901070114306","エステー　脱臭炭　冷蔵庫用大型 ２４０ｇ","10","","586","393.00","475","4","1,900","328","17.26","0.11","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","0000049252088","ドルマイシン軟膏 12 ｇ","10","12G","587","300.00","950","2","1,900","1,300","68.42","0.14","0.06","54.13"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4970511910586","ママは看護師さん　ガーゼ１０ｍ×３０ｃｍ","10","","588","290.00","630","3","1,890","1,020","53.97","0.11","0.06","54.13"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4970511930010","ママは看護師さん ワンタッチパッド Ｍ６枚","10","","589","157.00","378","5","1,889","1,104","58.44","0.11","0.06","54.13"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4970511003806","ＡＪＤ ワンタッチ パッドＳ １０枚","10","","590","157.00","378","5","1,889","1,104","58.44","0.11","0.06","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0010","カテゴリー","0072","介護食・介護用品","4902508106993","ハビナース　トイレに流せるパッとおしりふき　７２枚","10","72ﾏｲ","591","283.00","378","5","1,889","474","25.09","0.11","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0073","ノバルティスファーマ","4987443324237","ノバルティスＦラミシールプラス　クリーム　１０ｇ","10","","592","1,260.00","1,886","1","1,886","626","33.19","0.14","",""
"","","03","ＯＴＣ医薬品類","0505","中北薬品","","","0901","ブランド（医薬品メーカー）","0090","ユートク薬品","4987235023959","祐徳パスタイムＦＸ７　Ｌ　１４枚","10","","593","990.00","1,886","1","1,886","896","47.51","0.14","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0054","第一三共ヘルスケア","4987107612212","ピロエースＺ液　１５ｍｌ","10","","594","1,260.00","1,886","1","1,886","626","33.19","0.14","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4987087022261","新セデス錠４０錠","10","40ｼﾞｮｳ","595","624.00","943","2","1,886","638","33.83","0.14","",""
"","","01","食品","0312","ジョヴィＪＯＶＹ","","","","","","","4903361131276","ﾘｹﾝ国産直火焙煎ごぼう茶","8","","596","539.00","628","3","1,885","268","14.22","0.35","0.06","54.13"
"","","04","化粧品","0420","トゥディック","","","0904","ブランド（雑貨メーカー）","0024","牛乳石鹸共進社","4901525002288","自然ごこち 茶 洗顔石けん　８０ｇ","10","","597","412.00","628","3","1,884","648","34.39","0.20","",""
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4589506150380","ノンアルコール除菌ウエット３Ｐ","10","","598","196.00","269","7","1,883","511","27.14","0.11","0.06","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0120","Ｐ＆Ｇ","4902430148887","パンパースさらさらパンツ　スーパージャンボ　Ｌ　４","10","","599","1,260.00","1,880","1","1,880","620","32.98","0.11","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0001","ブランド　アース製薬","4901080415721","ｱ-ｽﾚｯﾄﾞWﾉﾝｽﾓ-ｸ霧9-12畳","10","","600","1,206.00","1,880","1","1,880","674","35.85","0.14","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4580543940125","水ではじめるバルサン 6-8 畳","10","","601","1,470.00","1,880","1","1,880","410","21.81","0.14","0.06","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0010","カテゴリー","0005","皮膚用薬","4987128154258","フルコートｆ　５ｇ","10","","602","686.00","934","2","1,868","496","26.55","0.14","",""
"","","04","化粧品","0312","ジョヴィＪＯＶＹ","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4901301243638","花王ブローネ　根元カラー　ナチュラルブラウン 28 ｇ","10","28G","603","663.00","934","2","1,868","542","29.01","0.20","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987469589207","ビフィズミン３６０錠","10","360ｼﾞｮ","604","459.00","931","2","1,862","944","50.70","0.13","0.06","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0067","内外薬品","4987360035032","ケロリン　２８包","10","28H","605","683.00","931","2","1,862","496","26.64","0.13","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0007","エスエス製薬","4987300046005","新ブロン液エース　１２０ｍｌ","10","","606","660.00","931","2","1,862","542","29.11","0.13","",""
"","","03","ＯＴＣ医薬品類","0505","中北薬品","","","0901","ブランド（医薬品メーカー）","0074","久光製薬","4987188135129","サロンパスＡｅ中判４０枚入","10","40ﾏｲ","607","637.00","931","2","1,862","588","31.58","0.13","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0904","ブランド（雑貨メーカー）","0035","興和","4987067204700","キャベジンコーワα　１００錠","10","100ｼﾞｮ","608","660.00","931","2","1,862","542","29.11","0.13","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0095","龍角散","4987240210733","龍角散ダイレクトスティックピーチ１６包","10","","609","441.00","616","3","1,849","526","28.45","0.13","",""
"","","04","化粧品","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0022","花王","4901301286895","花王ブローネ　泡カラー　４　ライトブラウン","10","","610","730.00","925","2","1,849","389","21.04","0.20","",""
"","⚫","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0022","花王","4901301306579","花王ハミング　オリエンタルローズの香り　つめかえ５","10","540ML","611","175.00","184","10","1,837","87","4.74","0.10","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0003","池田模範堂","4987426002183","ヒビケア軟膏　３５ｇ","10","35G","612","1,420.00","1,834","1","1,834","414","22.57","0.13","",""
"","","01","食品","0505","中北薬品","","","0903","ブランド（健食メーカー）","0001","アサヒフード＆ヘルスケア","4946842636075","アサヒパーフェクトアスタコラーゲン　パウダー（詰替","8","30ﾆﾁﾌﾞ","613","1,260.00","1,834","1","1,834","574","31.30","0.34","",""
"","⚫","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4582228240100","貼るぬくっ子ミニ３０コ入","10","30ｺ","614","360.00","458","4","1,832","392","21.40","0.10","0.06","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4987164134603","ﾆｯｺ-ﾊﾞﾝNO・５１７ｼﾞｬﾝﾎﾞLｻｲｽﾞ","10","","615","381.00","604","3","1,811","668","36.89","0.10","0.06","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4901301365545","ｱﾀｯｸ高活性ﾊﾞｲｵEX大","10","","616","195.00","201","9","1,808","53","2.93","0.10","0.06","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0007","エスエス製薬","4987300030226","メモＡ　３０ｇ","10","30G","617","360.00","900","2","1,800","1,080","60.00","0.13","",""
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250902115","デシコートブロック　２０ｇ","10","20","618","583.00","1,800","1","1,800","1,217","67.61","0.15","0.06","54.13"
"","","04","化粧品","0312","ジョヴィＪＯＶＹ","","","","","","","4901301382320","ｷｭﾚﾙﾃﾞィ-ﾌﾟﾓｲｽﾁｬ-ｽﾌﾟﾚ-","10","","619","1,170.00","1,800","1","1,800","630","35.00","0.19","0.06","54.13"
"","⚫","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4901301378095","ｴﾏ-ﾙﾘﾌﾚｯｼｭｸﾞﾘ-ﾝ　詰替え","10","","620","165.00","180","10","1,800","150","8.33","0.10","0.06","54.13"
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","","","","","4987469061697","エピックうがい薬　３００ｍｌ","10","","621","299.00","598","3","1,794","897","50.00","0.13","0.06","54.13"
"","","02","日用雑貨","0990","しみず倉庫","","","","","","","4973202405019","ＡＪＤ　クリーン清浄綿　５０包","10","","622","284.00","598","3","1,794","942","52.51","0.10","0.06","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4901301228291","花王バブ　ひのきの香り２０錠","10","","623","563.33","598","3","1,794","104","5.80","0.10","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0001","ブランド　アース製薬","4901080275813","ムカデコロリ（毒餌剤）　容器タイプ　８個入","10","","624","390.00","598","3","1,794","624","34.78","0.10","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4995601200026","まもりん指関節大きいサイズ","10","","625","1,386.00","1,782","1","1,782","396","22.22","0.10","0.06","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4987107629722","第一三共胃腸薬錠剤S","10","","626","1,410.00","1,782","1","1,782","372","20.88","0.13","0.06","54.13"
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","","","","","4987072042656","チクナインｂ　５６錠","10","56T","627","1,300.00","1,782","1","1,782","482","27.05","0.13","0.06","54.13"
"","","03","ＯＴＣ医薬品類","0127","オールジャパンドラックＡＪＤ","","","","","","","4987037711597","ＢＴエース液　３０ｍｌ","10","30ML","628","327.00","1,782","1","1,782","1,455","81.65","0.13","0.06","54.13"
"","","04","化粧品","0420","トゥディック","","","0904","ブランド（雑貨メーカー）","0120","Ｐ＆Ｇ","4901781700614","ジレット　カスタムプラスＥＸ首振式コンビニ用　３本","10","","629","189.00","297","6","1,782","648","36.36","0.19","",""
"","⚫","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4901301381828","ｱﾀｯｸ　３X　詰め替え","10","","630","185.00","198","9","1,782","117","6.57","0.10","0.06","54.13"
"","⚫","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4901301392411","ﾛﾘｴ肌きれいｶﾞ-ﾄﾞ昼用羽つき","10","","631","195.00","198","9","1,781","26","1.46","0.10","0.06","54.13"
"","⚫","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0904","ブランド（雑貨メーカー）","0035","興和","4987067205202","キャベジンコーワα　３００錠","10","","632","1,300.00","1,780","1","1,780","480","26.97","0.13","",""
"","","02","日用雑貨","0505","中北薬品","","","0904","ブランド（雑貨メーカー）","0107","ライオン","4903301138525","足すっきりシート　休足時間　１８枚","10","","633","631.00","890","2","1,780","518","29.10","0.10","",""
"","⚫","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4901301392404","ﾛﾘｴ肌ｷﾚｲｶﾞ-ﾄﾞ昼用羽なし","10","","634","195.00","198","9","1,779","24","1.35","0.10","0.06","54.13"
"","","01","食品","0505","中北薬品","","","0901","ブランド（医薬品メーカー）","0095","龍角散","4987240631422","ののどすきっり飴カシス＆ブルーベリー","8","75G","635","189.00","254","7","1,777","454","25.55","0.33","",""
"","","03","ＯＴＣ医薬品類","0505","中北薬品","","","0901","ブランド（医薬品メーカー）","0054","第一三共ヘルスケア","4987107608147","パテックス　うすぴたシップ　２４枚","10","24ﾏｲ","636","650.00","888","2","1,775","475","26.76","0.13","",""
"","","02","日用雑貨","0505","中北薬品","","","0901","ブランド（医薬品メーカー）","0054","第一三共ヘルスケア","4987107615930","ミノン　全身シャンプー　しっとりタイプ　つめかえ用","10","380ML","637","680.00","887","2","1,773","413","23.29","0.10","",""
"","","03","ＯＴＣ医薬品類","0312","ジョヴィＪＯＶＹ","","","0901","ブランド（医薬品メーカー）","0073","ノバルティスファーマ","4987443351707","ノバルティスＦボルタレンＥＸテープ　７枚","10","","638","560.00","886","2","1,772","652","36.79","0.13","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0052","ゼリア新薬工業","4987103036173","新ローヤルゼロントＢ　１００ｍｌ","10","","639","80.00","136","13","1,762","722","40.98","0.13","",""
"","⚫","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0901","ブランド（医薬品メーカー）","0056","大正製薬","4987306045149","パブロンゴールドＡ＜微粒＞２８包","10","","640","850.00","880","2","1,760","60","3.41","0.13","",""
"","","03","ＯＴＣ医薬品類","0505","中北薬品","","","0904","ブランド（雑貨メーカー）","0035","興和","4987067804702","ウナコーワクールパンチ　５０ｍｌ","10","","641","585.00","880","2","1,760","590","33.52","0.13","",""
"","","90","湧永製品","0990","しみず倉庫","","","","","","","4968250901118","カユドメリンガ －ド","10","20G","642","236.00","880","2","1,760","1,288","73.18","0.15","0.05","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4901730080156","キズパワ－パッドジャンボ","10","","643","589.00","880","2","1,760","582","33.07","0.10","0.05","54.13"
"","","03","ＯＴＣ医薬品類","0505","中北薬品","","","0901","ブランド（医薬品メーカー）","0054","第一三共ヘルスケア","4987774065496","マキロンＳ　 75 ｍｌ","10","75ML","644","442.00","583","3","1,750","424","24.23","0.13","",""
"","","02","日用雑貨","0110","イシダ産業","","","0009","メーカー","0004","雑貨","4902727008672","丸富フル－ツバスケット消臭インレモンライムダブル１","10","","645","285.00","348","5","1,740","315","18.10","0.10","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4902424438178","どこでもﾍﾞ-ﾌﾟﾌﾟﾚﾐｱﾑｾｯﾄ","10","","646","1,287.00","1,727","1","1,727","440","25.48","0.10","0.05","54.13"
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","0904","ブランド（雑貨メーカー）","0120","Ｐ＆Ｇ","4902430300742","ファブリーズ　ダウニーエイプリルフレッシュの香り","10","","647","258.00","344","5","1,720","430","25.00","0.10","",""
"","","03","ＯＴＣ医薬品類","0990","しみず倉庫","","","0001","フラグ、区分（２階層）","0002","医薬品、化粧品、医療機器分類","4987014041600","ウット　１２錠","10","","648","630.00","1,714","1","1,714","1,084","63.24","0.12","",""
"","","02","日用雑貨","0420","トゥディック","","","0904","ブランド（雑貨メーカー）","0052","資生堂","4901872895830","スーパーマイルドシャンプー　ジャンボサイズ　６００","10","600ML","649","491.67","570","3","1,710","235","13.74","0.10","",""
"","","02","日用雑貨","0312","ジョヴィＪＯＶＹ","","","","","","","4901301316325","ロリエさらピュアふんわりタイプ１２０ＣＣ 16 枚","10","16ﾏｲ","650","437.00","569","3","1,706","395","23.15","0.10","0.05","54.13"
