﻿店舗名,特売,部門コード,部門名,仕入先コード,仕入先名,メーカーコード,メーカー名,大分類コード,大分類名,中分類コード,中分類名,商品コード,商品名,税率,規格容量,売上金額順位,平均原価,平均売価,売上数量,売上金額,粗利金額,粗利率,部門比率,分類内比率,全体比率
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","0000049243710","エスエスイブＡ錠　４８錠","10","","282","546.00","598","2","1,196","104","8.70","0.12","0.03","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4987388305018","ヂナンコーハイＡＸ　１０個入","10","","283","667.00","1,194","1","1,194","527","44.14","0.12","0.03","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4987347205106","キンヨーファイト１２００　　　　１０本","10","100ML","284","347.00","398","3","1,194","153","12.81","0.12","0.03","100.00"
"","","03","ＯＴＣ医薬品類","0318","スズケン","","","","","","","4987286205441","精製水 (ﾜﾝﾀｯﾁ) 500ML","10","500ML","285","72.00","108","11","1,188","396","33.33","0.12","0.03","100.00"
"","","01","食品","0414","谷保製菓","","","","","","","4901015011172","宇佐美　蜂蜜太郎　　　　　　　　　１０５Ｇ","8","","286","85.00","108","11","1,188","253","21.30","0.25","0.03","100.00"
"","","04","化粧品","0105","あらた","","","","","","","4970170109161","大島椿　６０ｍｌ","10","","287","950.00","1,180","1","1,180","230","19.49","0.79","0.03","100.00"
"","","01","食品","0311","ジャパンフーズ","","","","","","","0000049204520","飯尾酒造　富士酢　　　　　　　　　　　９００ＭＬ","8","900ML","288","880.00","1,180","1","1,180","300","25.42","0.25","0.03","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987227902088","ポード内服液　１０ｍｌ×５本","10","","289","584.00","1,170","1","1,170","586","50.09","0.12","0.03","100.00"
"","","05","家庭用品","0105","あらた","","","","","","","4904118631728","日技　ストレッチ４５Ｌ　５０枚半透明　ＳＴ－４５","10","50ﾏｲ","290","339.00","390","3","1,170","153","13.08","4.76","0.03","100.00"
"","","02","日用雑貨","0126","大木","","","","","","","4990097063902","ライブラリーコンパクト　５６２２　ピンク＋１．００","10","ﾋﾟﾝｸ","291","768.00","1,166","1","1,166","398","34.13","0.39","0.03","100.00"
"","","04","化粧品","0105","あらた","","","","","","","4903301434382","ハイテクト　マッサージ＆ブラッシング","10","","292","232.00","288","4","1,152","224","19.44","0.77","0.03","100.00"
"","","04","化粧品","0207","花王ＣＭＫ化粧品","","","","","","","4901301367945","花王　キュレルコンデショナー　詰め替え　３６０ｍｌ","10","","293","455.00","573","2","1,146","236","20.59","0.77","0.03","100.00"
"","","04","化粧品","0126","大木","","","","","","","4987241128594","デ・オウ　薬用クレンジングウォッシュ","10","","294","510.00","570","2","1,140","120","10.53","0.76","0.03","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4903111901937","超立体マスク　ふつう","10","7ﾏｲ","295","226.00","378","3","1,134","456","40.21","0.38","0.03","100.00"
"","","01","食品","0530","ほくやく","","","","","","","0000049619850","オブラ－ト角","8","","296","225.00","278","4","1,112","212","19.06","0.24","0.03","100.00"
"","","05","家庭用品","0105","あらた","","","","","","","4904118590278","日技半透明ホワイトゴミ袋４５Ｌ　３０枚　ＷＨ－７","10","30ﾏｲ","297","320.00","368","3","1,104","144","13.04","4.49","0.03","100.00"
"","","03","ＯＴＣ医薬品類","0411","大正製薬","","","","","","","4987306062047","ヘルペシアクリーム　２ｇ","10","","298","605.00","1,100","1","1,100","495","45.00","0.11","0.03","100.00"
"","","90","湧永製品","0918","住之江店","","","","","","","4968250230119","レックＨ軟膏　１５ｇ","10","15G","299","356.00","1,100","1","1,100","744","67.64","0.07","0.03","100.00"
"","","11","その他商品","0699","材料転用","","","","","","","4562239778106","ダチョウ抗体マスク　Ｒｻｲｽﾞ　ＣＲ－５５　５枚入り","10","","300","630.00","1,100","1","1,100","470","42.73","1.20","0.03","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901797032020","シャボン玉スノール　　　つめかえ用　８００ＭＬ","10","800ML","301","431.00","548","2","1,096","234","21.35","0.37","0.03","100.00"
"","","92","カネボウ化粧品","0204","カネボウ化粧品販売","","","","","","","4973167546949","ＳＡヘアスプレー（ＳＨＤ）","10","","302","442.00","544","2","1,088","204","18.75","11.59","0.03","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901121615349","ネピア　ネピネピメイト　トイレット　Ｓ　１２Ｒ","10","12R","303","320.00","362","3","1,086","126","11.60","0.36","0.03","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4987904100837","リンデロンＶｓ軟膏　５ｇ","10","","304","694.00","1,080","1","1,080","386","35.74","0.11","0.03","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987107615435","新ルルＡ錠Ｓ　５０錠","10","","305","825.00","1,080","1","1,080","255","23.61","0.11","0.03","100.00"
"","","92","カネボウ化粧品","0204","カネボウ化粧品販売","","","","","","","4973167585153","カナボウＥＲヘア－トニツク（Ｌ）３００ｍｌ","10","","306","877.00","1,080","1","1,080","203","18.80","11.51","0.03","100.00"
"","","10","衣料身の回り品","0126","大木","","","","","","","4902522665636","スリムウォーク美脚ソックスＳ－Ｍ","10","","307","776.00","1,080","1","1,080","304","28.15","31.76","0.03","100.00"
"","","04","化粧品","0207","花王ＣＭＫ化粧品","","","","","","","4901301321091","キュレルジェルローション　２２０ＭＬ","10","","308","845.00","1,080","1","1,080","235","21.76","0.72","0.03","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4987300005507","エスタロンモカ錠　２４錠","10","","309","168.00","358","3","1,074","570","53.07","0.11","0.03","100.00"
"","","03","ＯＴＣ医薬品類","0530","ほくやく","","","","","","","4987246601337","アクチビア軟膏　２ｇ","10","","310","525.00","1,048","1","1,048","523","49.90","0.11","0.03","100.00"
"","","04","化粧品","0105","あらた","","","","","","","4902111741529","ダヴ　ダメージケア　トリートメント","10","","311","408.00","498","2","996","180","18.07","0.67","0.03","100.00"
"","","02","日用雑貨","0208","花王ＣＭＫ株式会社","","","","","","","4901301251039","花王ビオレｕ　手指の消毒スプレー　スキットガード本","10","400ML","312","399.00","498","2","996","198","19.88","0.33","0.03","100.00"
"","","01","食品","0530","ほくやく","","","","","","","4987240631415","龍角散ののどすっきり飴１００ｇ","8","","313","161.00","198","5","990","185","18.69","0.21","0.03","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","8809711711296","プレミアム　ハンドジェル　６０ml","10","60ﾐﾘﾘｯ","314","315.00","328","3","984","39","3.96","0.33","0.03","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4902430910279","ファブリーズＷ除菌　つめかえ　３２０ｍｌ","10","","315","264.00","328","3","984","192","19.51","0.33","0.03","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","8809711712309","ＰＧアルコールスプレー　500ｍｌ","10","","316","900.00","980","1","980","80","8.16","0.33","0.03","100.00"
"","","02","日用雑貨","0530","ほくやく","","","","","","","4987767625157","コラージュＭ液体石鹸","10","200ML","317","815.00","980","1","980","165","16.84","0.33","0.03","100.00"
"","","01","食品","0411","大正製薬","","","","","","","4987306048850","大正製薬パルスイートカロリーゼロ顆粒スティック８０","8","","318","824.00","980","1","980","156","15.92","0.21","0.03","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4987300505915","薬用ラカルト・ニュー５","10","110G","319","786.00","980","1","980","194","19.80","0.33","0.03","100.00"
"","","04","化粧品","0530","ほくやく","","","","","","","4987234150120","マロン　マインドカラー　Ｓ　ソフトな黒褐色","10","","320","890.00","980","1","980","90","9.18","0.65","0.03","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987188151396","のびのびサロンシップＦ　２０枚","10","","321","625.00","980","1","980","355","36.22","0.10","0.03","100.00"
"","","03","ＯＴＣ医薬品類","0530","ほくやく","","","","","","","4987123701716","中北　タイレノールＡ 20 錠","10","20ｼﾞｮｳ","322","692.00","980","1","980","288","29.39","0.10","0.03","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4987123144605","マイティアアイテクト　１５ｍｌ","10","15ML","323","771.00","980","1","980","209","21.33","0.10","0.03","100.00"
"","","04","化粧品","0126","大木","","","","","","","4987107605412","ミノンフェイシャルウォッシュ　１００ｇ","10","","324","697.00","980","1","980","283","28.88","0.65","0.03","100.00"
"","","01","食品","0414","谷保製菓","","","","","","","4979563032123","レトロ選菓　まころん","8","","325","80.00","98","10","980","180","18.37","0.21","0.03","100.00"
"","","92","カネボウ化粧品","0204","カネボウ化粧品販売","","","","","","","4973167278826","アリィー　エクストラＵＶ　ジェル　ミニ","10","","326","806.00","980","1","980","174","17.76","10.44","0.03","100.00"
"","","03","ＯＴＣ医薬品類","0918","住之江店","","","","","","","4968250204110","レックＳ軟膏　１２ｇ","10","12G","327","317.00","980","1","980","663","67.65","0.10","0.03","100.00"
"","","04","化粧品","0105","あらた","","","","","","","4956962108017","オーデクリームＳ　１８５ｇ","10","185G","328","873.00","980","1","980","107","10.92","0.65","0.03","100.00"
"","","02","日用雑貨","0118","ウェルファン","","","","","","","4938765890177","テイコブ透明尿器（男性）","10","1ｺ","329","588.00","980","1","980","392","40.00","0.33","0.03","100.00"
"","","02","日用雑貨","0126","大木","","","","","","","4897008633295","セコンドスキン　プラスチック手袋　Ｍ　１００枚","10","","330","750.00","980","1","980","230","23.47","0.33","0.03","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901616009660","ガム・デンタルリンス　レギュラータイプ　９６０ｍｌ","10","","331","791.00","961","1","961","170","17.69","0.32","0.03","100.00"
"","","01","食品","0614","モロオ","","","","","","","4979654022439","山本　ダイエット杜仲茶　　　　　　　　５ＧＸ３２","8","5G 32ﾎ","332","374.00","480","2","960","212","22.08","0.21","0.03","100.00"
"","","02","日用雑貨","0614","モロオ","","","","","","","4901080703415","新ポリグリップ無添加　７５ｇ","10","","333","816.00","948","1","948","132","13.92","0.32","0.03","100.00"
"","","05","家庭用品","0918","住之江店","","","","","","","4582197051110","釧路市ごみ処理手数料　　　　可燃　１０Ｌ　１０枚","10","10ﾏｲ","334","225.00","237","4","948","48","5.06","3.86","0.03","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901797024629","シャボン玉せっけんハミガキ１４０ｇ","10","140G","335","246.00","315","3","945","207","21.90","0.32","0.03","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4902430892650","アリエールスプレー　ダニよけＰ　替特大","10","","336","748.00","919","1","919","171","18.61","0.31","0.02","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901121273648","ネピア　プレミアムソフト　１２Ｒ　ダブル","10","","337","407.00","458","2","916","102","11.14","0.31","0.02","100.00"
"","","11","その他商品","0530","ほくやく","","","","","","","4902508110433","ハビナースうるおうからだふき　液体タイプ400ｍｌ","10","","338","600.00","900","1","900","300","33.33","0.98","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0191","競合店仕入","","","","","","","4903301426547","グロンサン内服液　２０ｍｌ","10","","339","72.00","128","7","896","392","43.75","0.09","0.02","100.00"
"","","02","日用雑貨","0614","モロオ","","","","","","","4987167031244","ケアリーヴ　Ｓ３０枚","10","30ﾏｲ","340","197.00","298","3","894","303","33.89","0.30","0.02","100.00"
"","","04","化粧品","0918","住之江店","","","","","","","4954177584008","クマ笹　バスエッセンス　お試し用","10","","341","1.00","298","3","894","891","99.66","0.60","0.02","100.00"
"","","04","化粧品","0208","花王ＣＭＫ株式会社","","","","","","","4901301236401","花王ケープ　スタイルロック　無香料　４２ｇ","10","","342","255.00","298","3","894","129","14.43","0.60","0.02","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901121310107","ネピア激吸収キッチンタオルボックス　３Ｐ","10","","343","221.00","298","3","894","231","25.84","0.30","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4987107625441","新ルルＡｺﾞｰﾙﾄﾞＤＸα　３０錠","10","","344","640.00","880","1","880","240","27.27","0.09","0.02","100.00"
"","","02","日用雑貨","0126","大木","","","","","","","4987072027110","生葉ｓ　知覚過敏症状予防タイプ　１００ｇ","10","","345","714.00","880","1","880","166","18.86","0.29","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987033904023","太田胃散　１４０ｇ","10","","346","835.00","880","1","880","45","5.11","0.09","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987015023018","イチジク浣腸３０Ｅ　３０ｇ×１０個","10","","347","720.00","880","1","880","160","18.18","0.09","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4974042202943","ワイビー抗菌ＥＸ　１５ｍｌ　","10","","348","193.00","880","1","880","687","78.07","0.09","0.02","100.00"
"","","02","日用雑貨","0530","ほくやく","","","","","","","4958286706276","ハクゾウ　プラスチックグローブＥＬ　Ｍ１００枚","10","","349","600.00","880","1","880","280","31.82","0.29","0.02","100.00"
"","","02","日用雑貨","0530","ほくやく","","","","","","","4901080708410","部分入れ歯用ポリデント　１０８錠","10","","350","780.00","880","1","880","100","11.36","0.29","0.02","100.00"
"","","01","食品","0414","谷保製菓","","","","","","","4901053016061","海鮮いろどり　５０ｇ","8","","351","80.00","97","9","877","157","17.90","0.19","0.02","100.00"
"","","90","湧永製品","0918","住之江店","","","","","","","4968250174123","ワクナガ胃腸薬Ｕ　１２包","10","12","352","250.00","874","1","874","624","71.40","0.05","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4987347206110","ｷﾝﾖｰﾌｧｲﾄ3000EX 100ml×10本","10","","353","460.00","867","1","867","407","46.94","0.09","0.02","100.00"
"","","90","湧永製品","0918","住之江店","","","","","","","4968250198112","イノック下痢止め　８ｃｐ","10","8","354","245.00","855","1","855","610","71.35","0.05","0.02","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901797033010","シャボン玉　無添加ボディソープ　本体","10","","355","691.00","855","1","855","164","19.18","0.29","0.02","100.00"
"","","90","湧永製品","0918","住之江店","","","","","","","4968250239112","ノノン錠　２４錠","10","24","356","275.00","850","1","850","575","67.65","0.05","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0530","ほくやく","","","","","","","4987009184268","チェックワン　ファスト　１回用","10","1ｶｲﾖｳ","357","480.00","848","1","848","368","43.40","0.09","0.02","100.00"
"","","92","カネボウ化粧品","0204","カネボウ化粧品販売","","","","","","","4973167313169","うるり濃リッチ保湿液","10","","358","733.00","838","1","838","105","12.53","8.93","0.02","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901616215788","DOｸﾘｱﾊﾌﾞﾗｼ 超 ｺﾝﾊﾟｸﾄ かため","10","","359","106.00","138","6","828","192","23.19","0.28","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0318","スズケン","","","","","","","4987286407012","健栄製薬　工業用アルコール　５００ｍｌ","10","","360","218.00","400","2","800","364","45.50","0.08","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987067215003","新デスパコーワ　７ｇ","10","7G","361","480.00","800","1","800","320","40.00","0.08","0.02","100.00"
"","","02","日用雑貨","0530","ほくやく","","","","","","","4970520231016","オカモト　スキンレス１０００　１２個","10","12ｺ","362","330.00","800","1","800","470","58.75","0.27","0.02","100.00"
"","","04","化粧品","0422","常盤薬品工業ＮＯＶ","","","","","","","4934651572011","ノブ　Ａ　アクネソープ","10","","363","560.00","800","1","800","240","30.00","0.53","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4987343081261","ビタミンＢＢプラス「クニヒロ」　７０錠","10","","364","400.00","798","1","798","398","49.87","0.08","0.02","100.00"
"","","02","日用雑貨","0614","モロオ","","","","","","","4987072003947","熱さまひんやり　やわらかアイス枕","10","1ｺ","365","675.00","798","1","798","123","15.41","0.27","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4979949000043","雪の元　コーチゾン　６Ｇ","10","6G","366","589.00","798","1","798","209","26.19","0.08","0.02","100.00"
"","","02","日用雑貨","0530","ほくやく","","","","","","","4902407020321","アイスノンソフト　 1250 ｇ","10","1250G","367","710.00","798","1","798","88","11.03","0.27","0.02","100.00"
"","","05","家庭用品","0105","あらた","","","","","","","4902125102002","毎日香　短中把　１０把","10","","368","677.00","798","1","798","121","15.16","3.25","0.02","100.00"
"","","04","化粧品","0105","あらた","","","","","","","4902111733388","ラックス　スーパーダメージリペア　深層補修クリーム","10","","369","710.00","798","1","798","88","11.03","0.53","0.02","100.00"
"","","04","化粧品","0105","あらた","","","","","","","4901872447053","ウーノスーパーハードスプレー","10","","370","598.00","798","1","798","200","25.06","0.53","0.02","100.00"
"","","04","化粧品","0208","花王ＣＭＫ株式会社","","","","","","","4901301291233","花王ニベア　プレミアムボディミルク　アドバンス２０","10","200G","371","629.00","798","1","798","169","21.18","0.53","0.02","100.00"
"","","04","化粧品","0207","花王ＣＭＫ化粧品","","","","","","","4901301289865","花王キュレル　皮脂トラブルケア泡洗顔料　つめかえ用","10","","372","617.00","798","1","798","181","22.68","0.53","0.02","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4560309831898","ＣＬＥＳＨ入れ歯安定剤　クリームタイプ　７５ｇ","10","","373","613.00","798","1","798","185","23.18","0.27","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4987305116413","小児用ジキニンシロップ　30ｍｌ","10","","374","226.00","398","2","796","344","43.22","0.08","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987067231003","新ウナクール　３０ｍｌ","10","30ML","375","293.00","398","2","796","210","26.38","0.08","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4987028110569","トラベルミン・ジュニア　６錠","10","","376","312.00","398","2","796","172","21.61","0.08","0.02","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901797033164","シャボン玉　酵素系漂白剤　７５０ｇ","10","","377","291.00","398","2","796","214","26.88","0.27","0.02","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901616212046","ガム・歯間ブラシＡＣ　Ｌ字型　サイズＭ（４）　１０","10","","378","291.00","398","2","796","214","26.88","0.27","0.02","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901609173354","ジョンソンシャット　レモン　６６０ｇ","10","","379","339.00","398","2","796","118","14.82","0.27","0.02","100.00"
"","","02","日用雑貨","0208","花王ＣＭＫ株式会社","","","","","","","4901301251831","花王ビオレｕ　手指の消毒スプレー　スキットガード","10","","380","332.00","398","2","796","132","16.58","0.27","0.02","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901080180315","コバエがホイホイ","10","1ｺ","381","324.00","398","2","796","148","18.59","0.27","0.02","100.00"
"","","01","食品","0311","ジャパンフーズ","","","","","","","4901027657207","ＯＳＫ　どくだみ健康茶　　　　　　　　　４００Ｇ","8","400G","382","323.00","398","2","796","150","18.84","0.17","0.02","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901121178523","ネピアプレミアムソフトティシュ　５コパック","10","5P","383","315.00","264","3","793","-152","-19.17","0.26","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4961248009070","三宝はぐきみがき　110ｇ","10","","384","594.00","792","1","792","198","25.00","0.08","0.02","100.00"
"","","01","食品","0918","住之江店","","","","","","","4981888015934","天然酵母　ブルーベリーパン","8","","385","68.00","98","8","784","240","30.61","0.17","0.02","100.00"
"","","91","資生堂化粧品","0313","資生堂ジャパン","","","","","","","4901872374571","資生堂ＢＶスキンコンデイシヨナ－１４０ｍｌ","10","","386","637.00","784","1","784","147","18.75","1.70","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0411","大正製薬","","","","","","","4987306001046","アイリスＣＬ－Ｉネオ　３０本入り","10","","387","400.00","780","1","780","380","48.72","0.08","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0530","ほくやく","","","","","","","4987072068243","生葉液薬　２０ｇ","10","","388","600.00","780","1","780","180","23.08","0.08","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987067267309","新キャベ２コーワ　１．３ｇ×１８包","10","","389","650.00","780","1","780","130","16.67","0.08","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4975175011839","消毒用エタノールＩＫ　スプレー式　５００ｍｌ","10","","390","475.00","780","1","780","305","39.10","0.08","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4903301177197","スクラート胃腸薬（顆粒）　１２包","10","","391","539.00","780","1","780","241","30.90","0.08","0.02","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4902125249141","青雲バイオレット　バラ詰　１２５ｇ","10","","392","558.00","771","1","771","213","27.63","0.26","0.02","100.00"
"","","04","化粧品","0105","あらた","","","","","","","4987205100673","メンズビゲン　ワンプッシュ７ナチュラルＢＫ","10","","393","596.00","760","1","760","164","21.58","0.51","0.02","100.00"
"","","04","化粧品","0105","あらた","","","","","","","4987205100659","メンズビゲン　ワンプッシュ５ナチュラルＢＲ 80 ｇ","10","80G","394","596.00","760","1","760","164","21.58","0.51","0.02","100.00"
"","","92","カネボウ化粧品","0204","カネボウ化粧品販売","","","","","","","4973167145722","ＭＤＳＣアイシャドーＡＢＲ１","10","","395","617.00","760","1","760","143","18.82","8.10","0.02","100.00"
"","","04","化粧品","0105","あらた","","","","","","","4902430130684","ＶＣ　カラーケアシャンプー５００ｍｌ","10","","396","665.00","760","1","760","95","12.50","0.51","0.02","100.00"
"","","04","化粧品","0105","あらた","","","","","","","4902430130653","ＶＣ　Ｍシャンプー５００ｍｌ","10","500ML","397","665.00","760","1","760","95","12.50","0.51","0.02","100.00"
"","","04","化粧品","0105","あらた","","","","","","","4902111730929","ラックス　ビューティリファイン　ダブルアクション・","10","","398","679.00","760","1","760","81","10.66","0.51","0.02","100.00"
"","","01","食品","0114","伊藤園","","","","","","","4901085003800","おーいお茶　緑茶　","8","","399","80.00","95","8","760","120","15.79","0.16","0.02","100.00"
"","","01","食品","0918","住之江店","","","","","","","4987035652212","オーエスワン　アップル　５００ｍｌ","8","","400","143.00","188","4","752","180","23.94","0.16","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0530","ほくやく","","","","","","","4987350966117","ファインタッチ　ディスポ　１．５ｍｍ","10","","401","494.00","750","1","750","256","34.13","0.08","0.02","100.00"
"","","04","化粧品","0208","花王ＣＭＫ株式会社","","","","","","","4901301748287","花王ビオレ　メイクしたままさっぱりシート　ひんやり","10","","402","245.00","250","3","750","15","2.00","0.50","0.02","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4903301228639","ビトイーン　贅沢ケア　ミディアムハード　１本","10","","403","178.00","248","3","744","210","28.23","0.25","0.02","100.00"
"","","05","家庭用品","0105","あらた","","","","","","","4901422153502","クレハＮＥＷクレラップレギュラー５０ｍ","10","","404","320.00","368","2","736","96","13.04","2.99","0.02","100.00"
"","","02","日用雑貨","0126","大木","","","","","","","4570060533108","ニュアンスカラー立体マスク　サンドベージュ３０枚入","10","","405","454.00","726","1","726","272","37.47","0.24","0.02","100.00"
"","","02","日用雑貨","0126","大木","","","","","","","4570060533078","ニュアンスカラー立体マスク　ピュアホワイト　３０枚","10","","406","454.00","726","1","726","272","37.47","0.24","0.02","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901121615356","ネピア　ネピネピメイト　トイレット　Ｗ　１２Ｒ","10","12R","407","320.00","362","2","724","84","11.60","0.24","0.02","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4987300505908","薬用ラカルト・ニュー５　７０ｇ","10","70G","408","524.00","720","1","720","196","27.22","0.24","0.02","100.00"
"","","10","衣料身の回り品","0118","ウェルファン","","","","","","","4944706400206","ころばぬ杖","10","","409","479.00","720","1","720","241","33.47","21.18","0.02","100.00"
"","","02","日用雑貨","0530","ほくやく","","","","","","","4902610120023","ハクジウ　ガーゼ　１０Ｍ","10","10M","410","270.00","355","2","709","169","23.84","0.24","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0530","ほくやく","","","","","","","4987441201912","ヘデクパウダー　　１５包","10","","411","484.00","698","1","698","214","30.66","0.07","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0530","ほくやく","","","","","","","4987373074660","オムニードＦＢプラスター　　　　アルファ　１６枚","10","16ﾏｲ","412","278.00","698","1","698","420","60.17","0.07","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4987241124305","メンソレータム　ＡＤクリームｍ","10","","413","402.00","698","1","698","296","42.41","0.07","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0126","大木","","","","","","","4987241116157","ロートゴールド４０","10","","414","505.00","698","1","698","193","27.65","0.07","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987107619006","ﾛｷｿﾆﾝ Ｓ ﾌﾟﾚﾐｱﾑ 　 12 錠","10","12ｼﾞｮｳ","415","454.00","698","1","698","244","34.96","0.07","0.02","100.00"
"","","02","日用雑貨","0126","大木","","","","","","","4901730021913","「バンドエイド」　キズパワーパッド　大きめサイズ 6P","10","6P","416","499.00","698","1","698","199","28.51","0.23","0.02","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901609005112","カビキラー　電動スプレー本体","10","","417","582.00","698","1","698","116","16.62","0.23","0.02","100.00"
"","","04","化粧品","0208","花王ＣＭＫ株式会社","","","","","","","4901301286765","リーゼ　ふわ揺れウェーブ　つくれるジュレ","10","","418","560.00","698","1","698","138","19.77","0.47","0.02","100.00"
"","","04","化粧品","0208","花王ＣＭＫ株式会社","","","","","","","4901301242938","花王ビオレ　メイクも落せる洗顔料　ポンプ２００ｍｌ","10","200ML","419","560.00","698","1","698","138","19.77","0.47","0.02","100.00"
"","","05","家庭用品","0105","あらた","","","","","","","4901670110197","サランラップ　２２ｃｍ×５０ｍ","10","","420","286.00","348","2","696","124","17.82","2.83","0.02","100.00"
"","","03","ＯＴＣ医薬品類","0614","モロオ","","","","","","","4987107617668","ロキソニンＳプラス　１２錠","10","","421","454.00","693","1","693","239","34.49","0.07","0.02","100.00"
"","","01","食品","0918","住之江店","","","","","","","4981888017105","天然酵母　こしあんパン","8","","422","68.00","98","7","686","210","30.61","0.15","0.02","100.00"
"","","01","食品","0414","谷保製菓","","","","","","","4977950614631","かに風味　かまぼこ","8","","423","80.00","98","7","686","126","18.37","0.15","0.02","100.00"
"","","01","食品","0414","谷保製菓","","","","","","","4976839005089","一口せんべい　ごま","8","26ﾏｲ","424","80.00","98","7","686","126","18.37","0.15","0.02","100.00"
"","","01","食品","0414","谷保製菓","","","","","","","4974870002203","自然味良品　ふ菓子　６本","8","6ﾎﾝ","425","80.00","98","7","686","126","18.37","0.15","0.02","100.00"
"","","05","家庭用品","0105","あらた","","","","","","","4901435006703","カメヤマ　ローソク　小　　１０号　徳用　２２５Ｇ","10","225G","426","271.00","340","2","679","137","20.18","2.76","0.02","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4903301373063","システマ　歯間用ブラシ　ＳＳ　８本","10","","427","271.00","338","2","676","134","19.82","0.23","0.02","100.00"
"","","02","日用雑貨","0530","ほくやく","","","","","","","4902508116015","トイレに流せるおしりふき　大判厚手　４０枚","10","40ﾏｲ","428","264.00","338","2","676","148","21.89","0.23","0.02","100.00"
"","","02","日用雑貨","0105","あらた","","","","","","","4901121257761","アネモネＨＧ１２ロール","10","","429","281.00","328","2","656","94","14.33","0.22","0.02","100.00"
