店舗名,棚番(初回),棚番(最終),棚番(他),商品コード,商品名,税率,部門コード,部門名,大分類コード,大分類名,中分類コード,中分類名,仕入先コード,仕入先名,実棚数量(A),実績差異,本部原価(B),店舗原価(C),本部実棚金額(D=A×B),店舗実棚金額(E=A×C),実棚売価金額,単品売価,原価差額(B-C),実棚差額(D-E)
"山手通り店","002","","","4901872972791","AQLﾛｰｼｮﾝWRRﾚﾌｨﾙ","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","4","0","816.00","816.00","3,264.00","3,264","3,360","840","3,264.00","0.00"
"山手通り店","002","","","4901872972814","AQLﾐﾙｸW","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","2","0","1088.00","1088.00","2,176.00","2,176","2,240","1,120","2,176.00","0.00"
"山手通り店","002","","","4901872972821","AQLﾐﾙｸWﾚﾌｨﾙ","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","3","0","952.00","952.00","2,856.00","2,856","2,940","980","2,856.00","0.00"
"山手通り店","002","","","4901872972838","AQLｸﾘｰﾑW","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","4","0","1224.00","1224.00","4,896.00","4,896","5,040","1,260","4,896.00","0.00"
"山手通り店","002","","","4901872972845","AQLﾛｰｼｮﾝAR","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","3","0","1088.00","1088.00","3,264.00","3,264","3,360","1,120","3,264.00","0.00"
"山手通り店","002","","","4901872972852","AQLﾛｰｼｮﾝARR","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","3","0","1088.00","1088.00","3,264.00","3,264","3,360","1,120","3,264.00","0.00"
"山手通り店","002","","","4901872972869","AQLﾛｰｼｮﾝARﾚﾌｨﾙ","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","3","0","952.00","952.00","2,856.00","2,856","2,940","980","2,856.00","0.00"
"山手通り店","002","","","4901872972876","AQLﾛｰｼｮﾝARRﾚﾌｨﾙ","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","3","0","952.00","952.00","2,856.00","2,856","2,940","980","2,856.00","0.00"
"山手通り店","002","","","4901872972883","AQLﾐﾙｸA","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","3","0","1224.00","1224.00","3,672.00","3,672","3,780","1,260","3,672.00","0.00"
"山手通り店","002","","","4901872972890","AQLﾐﾙｸAﾚﾌｨﾙ","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","3","0","1088.00","1088.00","3,264.00","3,264","3,360","1,120","3,264.00","0.00"
"山手通り店","002","","","4901872972906","AQLｸﾘｰﾑA","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","4","0","1360.00","1360.00","5,440.00","5,440","5,600","1,400","5,440.00","0.00"
"山手通り店","001","","","4902011731149","ｴﾘｴ-ﾙ ｼﾞﾖｷﾝﾃﾞｷﾙｱﾙｺ-ﾙﾀｵﾙｳｲﾙｽｼﾞﾖｷﾖﾖｳ ﾎﾝﾀｲ80ﾏｲ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","4","-1","398.00","398.00","1,592.00","1,592","2,364","591","1,592.00","0.00"
"山手通り店","002","","","4902011880472","ｴﾙｽｼﾝｽﾊﾀﾞｶﾝﾌﾂｳﾊﾈﾅｲ","10.00","21","平作/五色屋","","","","","0445","ﾍｲｻｸ","6","0","98.00","98.00","588.00","588","600","100","588.00","0.00"
"山手通り店","001","","","4902011880489","ｴﾘｽｼﾝｽﾊﾀﾞｶﾝﾊﾈﾅｼ2P","10.00","21","平作/五色屋","","","","","0445","ﾍｲｻｸ","11","0","200.00","200.00","2,200.00","2,200","2,200","200","2,200.00","0.00"
"山手通り店","002","","","4902011889901","","","21","平作/五色屋","","","","","0445","ﾍｲｻｸ","6","0","","270.00","0.00","1,620","1,800","300","0.00","0.00"
"山手通り店","001","","","4902111767550","ﾄﾞﾒｽﾄ ｼﾂﾅｲﾖｳﾀﾓｸﾃｷｼﾞﾖｷﾝｽﾌﾟﾚ-350ML","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","5","0","335.00","335.00","1,675.00","1,675","2,000","400","1,675.00","0.00"
"山手通り店","001","","","4902124070951","","","24","大木","","","","","0048","大木","4","-3","","77.00","0.00","308","372","93","0.00","0.00"
"山手通り店","001","","","4902124072443","","","24","大木","","","","","0048","大木","4","-1","","126.00","0.00","504","596","149","0.00","0.00"
"山手通り店","001","","","4902124681775","","","24","大木","","","","","0048","大木","3","0","","147.00","0.00","441","501","167","0.00","0.00"
"山手通り店","002","","","4902380203001","トロミアップヤサシイトロミ","8.00","24","大木","","","","","0048","大木","2","0","285.00","285.00","570.00","570","880","440","570.00","0.00"
"山手通り店","002","","","4902380203018","ﾄﾛﾐｱｯﾌﾟﾔｻｼｲﾄﾛﾐ","8.00","24","大木","","","","","0048","大木","2","0","720.00","720.00","1,440.00","1,440","2,224","1,112","1,440.00","0.00"
"山手通り店","001","001","","4902407024824","ｱｲｽﾉﾝ ﾚｲﾘﾖｳｶﾝﾏｽｸ2ﾏｲ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","16","0","600.00","600.00","9,600.00","9,600","7,280","455","9,600.00","0.00"
"山手通り店","002","","","4902424440621","テンシノスキンベープミストプレミアム","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","4","0","590.00","590.00","2,360.00","2,360","3,520","880","2,360.00","0.00"
"山手通り店","002","","","4902424441369","ﾃﾝｼﾉｽｷﾝﾍﾞｰﾌﾟﾐｽﾄﾌﾟﾚﾐｱﾑ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","4","0","419.00","419.00","1,676.00","1,676","2,892","723","1,676.00","0.00"
"山手通り店","002","","","4902424443479","ウィルスイオンでブロックＳＰ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","589.00","589.00","1,178.00","1,178","1,600","800","1,178.00","0.00"
"山手通り店","002","","","4902424443516","アレルシャットミストタイプ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","436.00","436.00","872.00","872","1,294","647","872.00","0.00"
"山手通り店","002","","","4902424443608","ｱﾚﾙｼﾔﾂﾄ ｳｲﾙｽｶﾌﾝｲｵﾝﾃﾞﾌﾞﾛﾂｸ ｽﾌﾟﾚ-ﾀｲﾌﾟ 300ｶｲﾌﾞﾝ120ML","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","817.00","817.00","1,634.00","1,634","2,046","1,023","1,634.00","0.00"
"山手通り店","002","","","4902424444056","ﾀﾞﾆﾌﾏｷﾗ-300ML","10.00","24","大木","","","","","0048","大木","2","0","545.00","545.00","1,090.00","1,090","1,492","746","1,090.00","0.00"
"山手通り店","001","","","4902424444889","ウイルスシャットアルコールスプレー","10.00","24","大木","","","","","0048","大木","3","0","546.00","546.00","1,638.00","1,638","2,178","726","1,638.00","0.00"
"山手通り店","001","","","4902424444896","ｳｲﾙｼﾔﾂﾄ NALｼﾞﾖｷﾝP250ML","10.00","24","大木","","","","","0048","大木","3","0","546.00","546.00","1,638.00","1,638","2,178","726","1,638.00","0.00"
"山手通り店","002","","","4902424445602","ｱﾚﾙｼﾔﾂﾄ ｳｲﾙｽｶﾌﾝｲｵﾝB ﾐｽﾄ50ML","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","589.00","589.00","1,178.00","1,178","1,482","741","1,178.00","0.00"
"山手通り店","002","","","4902424445619","ｱﾚﾙｼﾔﾂﾄ ｳｲﾙｽｶﾌﾝｲｵﾝB ﾐｽﾄ95ML","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","891.00","891.00","1,782.00","1,782","2,228","1,114","1,782.00","0.00"
"山手通り店","001","","","4902424445626","ｱﾙｺ-ﾙｼﾖｳﾄﾞｸﾌﾟﾚﾐｱﾑｳｲﾙｼﾔﾂﾄﾃﾕﾋﾞﾖｳ400ML","10.00","24","大木","","","","","0048","大木","3","0","432.00","432.00","1,296.00","1,296","2,400","800","1,296.00","0.00"
"山手通り店","002","","","4902424445671","ｳｲﾙｼﾔﾂﾄ ﾏｽｸﾃﾞﾌﾞﾛﾂｸ20ML","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","570.00","570.00","1,140.00","1,140","1,452","726","1,140.00","0.00"
"山手通り店","002","","","4902430113205","ファブリーズ除菌プラス詰替　３２０ｍｌ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","1","0","270.00","270.00","270.00","270","369","369","270.00","0.00"
"山手通り店","002","","","4902430148887","新パンパースパンツＬ44枚　2036円原価1250円","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","87.00","87.00","174.00","174","238","119","174.00","0.00"
"山手通り店","002","","","4902430148948","新パンパースパンツビッグ38枚2036えん原価1250円","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","3","0","99.00","99.00","297.00","297","411","137","297.00","0.00"
"山手通り店","002","","","4902430363921","ﾌｧﾌﾞﾘｰｽﾞﾎﾝﾀｲ 370ML","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","1","0","348.00","348.00","348.00","348","382","382","348.00","0.00"
"山手通り店","001","","","4902430910255","ﾌｱﾌﾞWJ ﾑｺｳ ALｲﾘ ﾎﾝﾀｲ370ML","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","3","0","335.00","335.00","1,005.00","1,005","1,194","398","1,005.00","0.00"
"山手通り店","001","","","4902705044692","","","24","大木","","","","","0048","大木","16","0","","161.00","0.00","2,576","3,632","227","0.00","0.00"
"山手通り店","001","","","4902705044791","","","24","大木","","","","","0048","大木","13","0","","161.00","0.00","2,093","2,951","227","0.00","0.00"
"山手通り店","001","","","4902705049741","","","24","大木","","","","","0048","大木","33","0","","171.00","0.00","5,643","7,491","227","0.00","0.00"
"山手通り店","001","","","4902727100178","ﾊﾅﾀﾊﾞ ﾀﾞﾌﾞﾙ","10.00","21","平作/五色屋","","","","","0445","ﾍｲｻｸ","8","0","275.00","275.00","2,200.00","2,200","2,200","275","2,200.00","0.00"
"山手通り店","002","","","4902888724701","ウイダーインゼリーマルチミネラル","8.00","24","大木","","","","","0048","大木","22","0","140.00","140.00","3,080.00","3,080","4,048","184","3,080.00","0.00"
"山手通り店","002","","","4902899316308","ｵﾝﾊﾟﾂｸｽ ﾊﾙ ｸﾂｼﾀﾖｳ ｼﾛ5ｺ","10.00","24","大木","","","","","0048","大木","2","0","273.00","273.00","546.00","546","656","328","546.00","0.00"
"山手通り店","001","002","複数あり","4903111517732","ﾁﾖｳｶｲﾃｷM ｽﾏ-ﾄｶﾗ- GR R7ﾏｲ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","186","-4","210.00","210.00","39,060.00","39,060","59,334","319","39,060.00","0.00"
"山手通り店","001","","","4903111517909","ﾁﾖｳｶｲﾃｷﾏｽｸ ｽﾏ-ﾄｶﾗ- ﾍﾞ-ｼﾞﾕ ﾌﾂｳ7ﾏｲ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","88","-8","210.00","210.00","18,480.00","18,480","28,072","319","18,480.00","0.00"
"山手通り店","002","","","4903111579952","超快適マスク　息ムレクリアタイプ　ふつう","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","7","0","211.00","211.00","1,477.00","1,477","2,450","350","1,477.00","0.00"
"山手通り店","001","002","","4903111581498","ﾁﾖｳｶｲﾃｷﾏｽｸ ﾌﾟﾘ-ﾂ ﾌﾂｳ50ﾏｲ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","9","0","1235.00","1235.00","11,115.00","11,115","14,571","1,619","11,115.00","0.00"
"山手通り店","002","","","4903111901869","チヨウリツタイマスク　チイサメ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","23","0","225.00","225.00","5,175.00","5,175","8,050","350","5,175.00","0.00"
"山手通り店","002","","","4903111950232","ﾁｮｳｶｲﾃｷﾌﾟﾘｰﾂﾏｽｸ ﾌﾂｳ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","16","-1","225.00","225.00","3,600.00","3,600","5,968","373","3,600.00","0.00"
"山手通り店","001","","","4903111960804","チョウリッタイ（カゼ・カフンヨウマスク）３０マイ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","7","0","390.00","390.00","2,730.00","2,730","3,990","570","2,730.00","0.00"
"山手通り店","002","","","4903111961016","チョウリッタイ（カゼ・カフンヨウマスク）３０マイ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","3","0","390.00","390.00","1,170.00","1,170","1,710","570","1,170.00","0.00"
"山手通り店","002","","","4903111962273","ﾁﾖｳﾘﾂﾀｲﾏｽｸ ｺﾄﾞﾓﾖｳ ｵﾝﾅ5ﾏｲ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","18","-1","145.00","152.00","2,610.00","2,736","4,878","271","2,610.00","-126.00"
"山手通り店","002","","","4903301042860","クリニカフロス＆スティック　３０本","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","268.00","268.00","536.00","536","760","380","536.00","0.00"
"山手通り店","002","","","4903301052654","キレイキレイうがい薬アップル","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","6","0","776.00","776.00","4,656.00","4,656","5,604","934","4,656.00","0.00"
"山手通り店","002","","","4903301093565","クリニカキッズ ﾊﾐｶﾞｷｼﾞｭｰｼｰｸﾞﾚｰﾌﾟ60G","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","7","-2","146.00","146.00","1,022.00","1,022","1,323","189","1,022.00","0.00"
"山手通り店","002","","","4903301129462","新 ｷﾚｲｷﾚｲ ウェットシートノンアルコー 10P","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","5","0","75.00","75.00","375.00","375","605","121","375.00","0.00"
"山手通り店","002","","","4903301176817","キレイキレイハンドソープ本体　２５０ｍｌ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","211.00","211.00","422.00","422","538","269","422.00","0.00"
"山手通り店","002","","","4903301176824","ｷﾚｲｷﾚｲﾊﾝﾄﾞｿｰﾌﾟｶｴ","10.00","21","平作/五色屋","","","","","0445","ﾍｲｻｸ","6","0","130.00","130.00","780.00","780","984","164","780.00","0.00"
"山手通り店","002","","","4903301176831","ｷﾚｲｷﾚｲｴｷﾀｲﾊﾝﾄﾞS ｶｴ L450ML","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","5","0","278.00","278.00","1,390.00","1,390","1,865","373","1,390.00","0.00"
"山手通り店","002","","","4903301182900","ｸﾘﾆｶ ﾏｲﾙﾄﾞﾐﾝﾄ 34g","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","-1","106.00","106.00","212.00","212","378","189","212.00","0.00"
"山手通り店","002","","","4903301203896","クリニカデンタルフロスＹジタイプ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","3","0","203.00","203.00","609.00","609","1,107","369","609.00","0.00"
"山手通り店","002","","","4903301205753","ｸﾘﾆｶｴﾅﾒﾙﾊﾟｰﾙ ﾌﾛｰﾗﾙﾐﾝﾄ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","4","0","228.00","228.00","912.00","912","1,476","369","912.00","0.00"
"山手通り店","002","","","4903301206101","クリニカダブルフロス　２０本","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","193.00","193.00","386.00","386","568","284","386.00","0.00"
"山手通り店","002","","","4903301207825","クリニカスポンジフロス　４０ｍ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","3","0","232.00","232.00","696.00","696","1,200","400","696.00","0.00"
"山手通り店","002","","","4903301216773","ﾗｵｲﾝｺﾄﾞﾓﾊﾌﾞﾗｼﾄﾞﾗｺﾞﾝﾎﾞｰﾙ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","7","0","88.00","88.00","616.00","616","672","96","616.00","0.00"
"山手通り店","002","","","4903301241430","ｸﾘﾆｶｱﾄﾞﾊﾞﾝﾃｰｼﾞ ｸｰﾙﾐﾝﾄ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","6","0","229.00","229.00","1,374.00","1,374","1,902","317","1,374.00","0.00"
"山手通り店","002","","","4903301241454","ｸﾘﾆｶｱﾄﾞﾊﾞﾝﾃｰｼﾞｿﾌﾄﾐﾝﾄ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","6","0","241.00","241.00","1,446.00","1,446","1,902","317","1,446.00","0.00"
"山手通り店","002","","","4903301252283","ｸﾘﾆｶｷｯｽﾞﾊﾌﾞﾗｼ3~5ｻｲ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","3","0","140.00","140.00","420.00","420","552","184","420.00","0.00"
"山手通り店","002","","","4903301254713","ｸﾘﾆｶﾘﾝｽｸｲｯｸｳｵｯｼｭ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","126.00","126.00","252.00","252","378","189","252.00","0.00"
"山手通り店","002","","","4903301263975","ｼｽﾃﾏ4ﾚﾂﾍｯﾄﾞｺﾝﾊﾟｸﾄ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","6","0","188.00","188.00","1,128.00","1,128","1,272","212","1,128.00","0.00"
"山手通り店","002","","","4903301268925","ｼｽﾃﾏEXｴｸｽﾄﾗﾊｰﾌﾞ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","4","0","262.00","262.00","1,048.00","1,048","1,476","369","1,048.00","0.00"
"山手通り店","002","","","4903301311775","ｽﾏｲﾙｻﾞﾒﾃﾞｲｶﾙA DX ｺﾝﾀｸﾄ15ML","10.00","24","大木","","","","","0048","大木","2","0","900.00","900.00","1,800.00","1,800","2,764","1,382","1,800.00","0.00"
"山手通り店","002","","","4903301326557","ｸﾘﾆｶｱﾄﾞﾊﾞﾝﾃ-ｼﾞ+ﾎﾜｲﾄﾆﾝｸﾞ ﾊﾐｶﾞｷ ｸﾘｱﾐﾝﾄ130G","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","246.00","246.00","492.00","492","688","344","492.00","0.00"
"山手通り店","002","","","4903301328469","システマハブラシストレートコンパクト","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","6","0","214.00","214.00","1,284.00","1,284","1,392","232","1,284.00","0.00"
"山手通り店","002","","","4903301370260","エレガード　小　７５ｍｌ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","1","0","282.00","282.00","282.00","282","359","359","282.00","0.00"
"山手通り店","002","","","4903301370277","エレガード　大　１６０ｍｌ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","1","0","493.00","493.00","493.00","493","646","646","493.00","0.00"
"山手通り店","002","","","4903301373070","デンターシステマ歯間ブラシＭ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","9","-2","291.00","288.00","2,619.00","2,592","3,600","400","2,619.00","27.00"
"山手通り店","002","","","4903301519393","キレイキレイ　ウェットシート　携帯１０枚","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","13","0","75.00","75.00","975.00","975","1,573","121","975.00","0.00"
"山手通り店","002","","","4903301794387","キシリデントこども　６０ｇ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","3","0","198.00","198.00","594.00","594","807","269","594.00","0.00"
"山手通り店","002","","","4906151109141","ｲｻﾞｷ ﾍﾞﾝｼﾞﾝ","10.00","24","大木","","","","","0048","大木","1","0","98.00","98.00","98.00","98","189","189","98.00","0.00"
"山手通り店","001","","","4906156800012","ヤクヨウセッケンミューズ　３Ｐ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","4","0","303.00","303.00","1,212.00","1,212","1,448","362","1,212.00","0.00"
"山手通り店","001","","","4906156800029","ﾐｭｰｽﾞｾｯｹﾝﾊﾞｽｻｲｽﾞ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","402.00","402.00","804.00","804","1,056","528","804.00","0.00"
"山手通り店","002","","","4906156800326","ｴｷﾀｲｾｯｹﾝﾐｭｰｽﾞﾎﾝﾀｲ","10.00","23","西川商店","","","","","0607","ﾆｼｶﾜ","2","0","238.00","238.00","476.00","476","692","346","476.00","0.00"
"山手通り店","001","001","","4909978118563","","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","15","0","612.00","612.00","9,180.00","9,180","13,500","900","9,180.00","0.00"
"山手通り店","001","001","","4909978119003","","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","10","-1","544.00","544.00","5,440.00","5,440","8,000","800","5,440.00","0.00"
"山手通り店","002","","","4909978126094","ｱｸｱﾚ-ﾍﾞﾙ ｱｸｱﾛ-ｼﾖﾝｻﾂﾊﾟﾘ220ML","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","6","-1","924.00","924.00","5,544.00","5,544","5,712","952","5,544.00","0.00"
"山手通り店","002","","","4909978126117","ｱｸｱﾚ-ﾍﾞﾙ ｱｸｱﾛ-ｼﾖﾝｻﾂﾊﾟﾘ ﾂﾒｶｴﾖｳ180ML","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","5","-1","748.00","748.00","3,740.00","3,740","3,850","770","3,740.00","0.00"
"山手通り店","002","","","4909978126131","ｱｸｱﾚ-ﾍﾞﾙ ｱｸｱﾐﾙｸ145ML","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","3","0","1040.00","1040.00","3,120.00","3,120","3,213","1,071","3,120.00","0.00"
"山手通り店","002","","","4909978126148","ｱｸｱﾚ-ﾍﾞﾙ ｱｸｱﾐﾙｸ ﾂﾒｶｴﾖｳ117ML","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","2","0","836.00","836.00","1,672.00","1,672","1,722","861","1,672.00","0.00"
"山手通り店","002","","","4909978126155","ｱｸｱﾚ-ﾍﾞﾙ ﾏﾙﾁｱｸｱﾊﾞ-ﾑ100G","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","4","0","666.00","666.00","2,664.00","2,664","2,748","687","2,664.00","0.00"
"山手通り店","001","","","4909978126797","","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","8","0","306.00","306.00","2,448.00","2,448","3,600","450","2,448.00","0.00"
"山手通り店","001","","","4909978129668","マスクスプレー","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","23","0","612.00","612.00","14,076.00","14,076","20,700","900","14,076.00","0.00"
"山手通り店","001","","","4909978129682","","10.00","36","フィティット","","","","","0510","ｺｾ-","10","0","612.00","612.00","6,120.00","6,120","9,000","900","6,120.00","0.00"
"山手通り店","002","","","4909978131401","","","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","2","0","","1040.00","0.00","2,080","2,142","1,071","0.00","0.00"
"山手通り店","002","","","4909978984366","ｱｸｱﾚｰﾍﾞﾙﾎﾜｲﾄｼﾞｪﾙｸﾘｰﾑ","10.00","36","フィティット","","","","","0501","ｼｾｲﾄﾞｳ","6","0","1224.00","1224.00","7,344.00","7,344","7,560","1,260","7,344.00","0.00"
"山手通り店","002","002","002","4934651510174","ﾉﾌﾞｵﾘｺﾞﾏﾘﾝﾛｰｼｮﾝS","10.00","31","ノブ","","","","","0703","ﾉﾌﾞ","4","0","1300.00","1300.00","5,200.00","5,200","8,000","2,000","5,200.00","0.00"
"山手通り店","002","002","","4934651514011","ﾉﾌﾞ2 ｸﾚﾝｼﾞﾝｸﾞｸﾘｰﾑ","10.00","31","ノブ","","","","","0703","ﾉﾌﾞ","9","0","2600.00","2600.00","23,400.00","23,400","36,000","4,000","23,400.00","0.00"
"山手通り店","002","","","4934651514028","ﾉﾌﾞ ｳｫｯｼﾝｸﾞｸﾘｰﾑ2","10.00","31","ノブ","","","","","0703","ﾉﾌﾞ","1","0","2600.00","2600.00","2,600.00","2,600","4,000","4,000","2,600.00","0.00"
"山手通り店","002","","","4934651514042","ﾉﾌﾞ2ﾓｲｽﾁｭｱｸﾘｰﾑ","10.00","31","ノブ","","","","","0703","ﾉﾌﾞ","2","0","3250.00","3250.00","6,500.00","6,500","10,000","5,000","6,500.00","0.00"
"山手通り店","002","","","4934651514059","ﾉﾌﾞ ﾓｲｽﾁｬｰﾊﾞｰﾑ2","10.00","31","ノブ","","","","","0703","ﾉﾌﾞ","3","0","1950.00","1950.00","5,850.00","5,850","9,000","3,000","5,850.00","0.00"
"山手通り店","002","002","複数あり","4934651515018","ﾉﾌﾞ3ｸﾚﾝｼﾞﾝｸﾞｸﾘｰﾑ","10.00","31","ノブ","","","","","0703","ﾉﾌﾞ","8","-1","2275.00","2275.00","18,200.00","18,200","28,000","3,500","18,200.00","0.00"
"山手通り店","002","","","4934651515025","ﾉﾌﾞ3ｳｫｯｼﾝｸﾞｸﾘｰﾑ","10.00","31","ノブ","","","","","0703","ﾉﾌﾞ","3","0","2275.00","2275.00","6,825.00","6,825","10,500","3,500","6,825.00","0.00"
"山手通り店","002","002","","4934651515032","ﾉﾌﾞ3ﾌｪｲｽﾛｰｼｮﾝL","10.00","31","ノブ","","","","","0703","ﾉﾌﾞ","6","0","2600.00","2600.00","15,600.00","15,600","24,000","4,000","15,600.00","0.00"
"山手通り店","002","002","","4934651515063","ﾉﾌﾞ3ﾐﾙｷｨｰﾛｰｼｮﾝ","10.00","31","ノブ","","","","","0703","ﾉﾌﾞ","3","0","2600.00","2600.00","7,800.00","7,800","12,000","4,000","7,800.00","0.00"
"山手通り店","002","","","4934651515230","ﾉﾌﾞ3ﾌｪｲｽﾛｰｼｮﾝEX","10.00","31","ノブ","","","","","0703","ﾉﾌﾞ","2","0","2795.00","2795.00","5,590.00","5,590","8,600","4,300","5,590.00","0.00"
"山手通り店","002","","","4934651515339","","10.00","31","ノブ","","","","","0703","ﾉﾌﾞ","3","0","3250.00","3250.00","9,750.00","9,750","15,000","5,000","9,750.00","0.00"
"山手通り店","002","002","","4934651515346","","10.00","31","ノブ","","","","","0703","ﾉﾌﾞ","5","0","2600.00","2600.00","13,000.00","13,000","20,000","4,000","13,000.00","0.00"
"山手通り店","002","","","4934651515421","","","31","ノブ","","","","","0703","ﾉﾌﾞ","1","0","","2600.00","0.00","2,600","4,000","4,000","0.00","0.00"
"山手通り店","002","002","","4934651515438","","","31","ノブ","","","","","0703","ﾉﾌﾞ","3","0","","2925.00","0.00","8,775","13,500","4,500","0.00","0.00"
"山手通り店","002","","","4934651515452","","","31","ノブ","","","","","0703","ﾉﾌﾞ","4","0","","2600.00","0.00","10,400","16,000","4,000","0.00","0.00"
"山手通り店","002","","","4934651515469","","","31","ノブ","","","","","0703","ﾉﾌﾞ","4","0","","2600.00","0.00","10,400","16,000","4,000","0.00","0.00"
"山手通り店","002","002","","4934651516015","ﾉﾌﾞL&Wｴﾝﾘｯﾁﾛｰｼｮﾝ","10.00","31","ノブ","","","","","0703","ﾉﾌﾞ","3","0","2925.00","2925.00","8,775.00","8,775","13,500","4,500","8,775.00","0.00"
"山手通り店","002","","","4934651516022","ﾉﾌﾞL&Wﾌﾞﾗｲﾄﾆﾝｸﾞｴｯｾﾝｽ","10.00","31","ノブ","","","","","0703","ﾉﾌﾞ","1","0","3250.00","3250.00","3,250.00","3,250","5,000","5,000","3,250.00","0.00"
"山手通り店","002","","","4934651516039","ﾉﾌﾞL&Wｴﾝﾘｯﾁﾐﾙｸ","10.00","31","ノブ","","","","","0703","ﾉﾌﾞ","3","0","2925.00","2925.00","8,775.00","8,775","13,500","4,500","8,775.00","0.00"
